,author,url,upvote,target_id,target_type,content,time,id
55,wang-wen-qiang-10,https://www.zhihu.com/question/62646673/answer/208265625,1,62646673,question,小国和小国打架，大国一调停战争没了，小国和大国打架一调停小国没了，大国和大国一调停联合国没了,2017-08-03,208265625
56,ban-yun-gong-84-22,https://www.zhihu.com/question/62646673/answer/206435310,1,62646673,question,我们这该去印度做项目的依然在轮岗，打什么打,2017-07-31,206435310
57,pan-xiao-lu-42,https://www.zhihu.com/question/62646673/answer/202845991,1,62646673,question,答案在这个视频里面。http://video.sina.com.cn/p/news/s/doc/2017-07-23/130966698915.html?opsubject_id=top1,2017-07-24,202845991
58,shang-cheng-zang-lei,https://www.zhihu.com/question/62646673/answer/202246883,1,62646673,question,小国之间冲突，联合国调停，冲突没了。小国和大国之间冲突，联合国调停，小国没了。大国和大国之间冲突，联合国调停，联合国没了。世界上人口最多的两个国家，其中一个还是第二大经济体，有谁可以充当这个调停？联合国？中国有否决权的。俄罗斯？看样子不会，俄罗斯不会两个都得罪。小日本？中国和印度可不听它的。美利坚？特朗普现在是美国为中心，这事他可不管，而且他也希望打起来。欧盟啊，中国和印度貌似也不会听得。,2017-07-22,202246883
59,guo-jia-liang-76,https://www.zhihu.com/question/62646673/answer/202181227,1,62646673,question,也就美国有能力调停，但是也只说了一句“鼓励对话解决分歧”，鼓励你们对话喔  不对话我也没办法了啊。。。。。其他国家没能力调停，稍微有点能力是俄罗斯，不说话或者说话了中印都听了，俄罗斯还是个响当当的大国，万一说了话中国鸟都不鸟俄罗斯，这个打脸可就疼了，最可怕的是万一印度都不鸟俄罗斯，那就牙都被打掉了。当然俄罗斯巴不得打起来，最近被制裁的可有点惨，你们俩墨迹啥呢，抓紧打架，你们叫了几天，我这边军工厂都准备好扩大生产了，今年能不能吃上肉就看你俩了。几个大国欧盟俄国美国都在静观其变，等过段时间局势明朗就会说话了。第一种情况：西藏那边都集结完毕了，双方都开火了，美俄欧一起叨叨，大家不要打，打架是不对的喔，背地里该卖武器卖武器，该看戏的继续看戏，什么日台东南亚之类的顺便批评中国太坏了，跟谁都有矛盾，巴拉巴拉第二种情况：中印光打雷不下雨，外交层面都开始说给对方机会，印度也觉得最近亚东地区天气突然恶劣，实在不适合人类生存，短短几天好几个士兵病倒了，需要战略性后撤一下然后美俄开始抢着当好人，大家不要打架啊  ，都是好邻居喔！,2017-07-22,202181227
60,wang-lei-52-66,https://www.zhihu.com/question/62646673/answer/201746941,1,62646673,question,这就和  街头打架一样，劝架  是  需要  实力的，比如  体力，金钱,2017-07-21,201746941
61,yue-qingcheng,https://www.zhihu.com/question/62646673/answer/201690496,1,62646673,question,根~本~就~打~不~起~来~,2017-07-21,201690496
62,chen-rui-31-53,https://www.zhihu.com/question/62646673/answer/201669434,1,62646673,question,魔笛算盘打得真响，借外部矛盾团结印度不同声音来支持改革。,2017-07-21,201669434
63,wang-yu-32-76,https://www.zhihu.com/question/62646673/answer/201585614,1,62646673,question,现在的TG又不是918的KMT，还需要国联调停。联合国的五大流氓怕过谁呀。,2017-07-21,201585614
64,ru-ya-de-zi-mu-jun,https://www.zhihu.com/question/62646673/answer/201514501,1,62646673,question,为什么都觉得战争是鹬蚌相争呢？？？,2017-07-21,201514501
65,,https://www.zhihu.com/question/62646673/answer/200821691,1,62646673,question,看热闹还来不及，调停，有病吧。,2017-07-20,200821691
66,li-jia-run-55,https://www.zhihu.com/question/62646673/answer/221237261,0,62646673,question,中印不会开战，根本没有战争准备,2017-08-27,221237261
67,xu-bi-cheng-33,https://www.zhihu.com/question/62646673/answer/220186183,0,62646673,question,。,2017-08-25,220186183
68,huo-jiu-jian-guai,https://www.zhihu.com/question/62646673/answer/220106072,0,62646673,question,阿三为了转移国内矛盾，出去怼一怼。我党配合配合阿三演出。怎么可能会打起来。过段时间找个台阶下。,2017-08-25,220106072
69,liang-sheng-78-82-5,https://www.zhihu.com/question/62646673/answer/217862370,0,62646673,question,假如仅中印两国之间爆发战争，只会两败俱伤，第三方得益。其他国家都不傻。印度为这一刻已经准备了55年，但中国作为世界第二大经济体，实力还是不容小觑的，印度公然挑衅，说明背后一定有第三方势力。反正阿三们只要多给钱就行。无论如何，我的心愿是世界和平。,2017-08-21,217862370
70,liu-ke-qin-79,https://www.zhihu.com/question/62646673/answer/217812486,0,62646673,question,打不打的起来的，你们别奶啊！别奶！,2017-08-21,217812486
71,ren-jian-she,https://www.zhihu.com/question/62646673/answer/213428028,0,62646673,question,有资格的国家只有美国和俄罗斯，但是这两个国家不会来调停。,2017-08-13,213428028
72,luke-liu-98,https://www.zhihu.com/question/62617401/answer/202025440,3,62617401,question,我们承诺不率先使用因果律武器的,2017-07-22,202025440
73,wo-jiao-xiao-sha-sha,https://www.zhihu.com/question/62617401/answer/200590053,1,62617401,question,也许正在参与制定作战计划,2017-07-19,200590053
74,zhang-zhu-7-66,https://www.zhihu.com/question/62617401/answer/210862827,0,62617401,question,怎么办，局座又祝世界和平了！,2017-08-08,210862827
75,xi-men-chui-feng-94,https://www.zhihu.com/question/62617401/answer/200995691,0,62617401,question,微信公众号基本天天都有啊。。,2017-07-20,200995691
76,xiong-san-fei-dan,https://www.zhihu.com/question/62646673/answer/212286839,0,62646673,question,为什么要第三国调停？中日从918开始冲突，蒋介石希望国联调停。到六年之后淞沪也是蒋介石开了第一枪，渴望国联调停。然后呢？日占区越来越大。最后41年友邦被打，忍无可忍，国府与美国友邦正式对日宣战。题主是想抱哪家大腿给你调停？,2017-08-11,212286839
77,dai-meng-57-15,https://www.zhihu.com/question/62646673/answer/212278700,0,62646673,question,其实吧，什么时候停，得看美国，要是美国起的吐血了，印度自然就停了。阿弥陀佛.jif,2017-08-11,212278700
78,bu-zhi-dao-qu-ming-de-zha-zha,https://www.zhihu.com/question/62646673/answer/212191737,0,62646673,question,我有种强烈预感  这次事件可能会有我们意想不到的东西上演神助攻,2017-08-11,212191737
79,duan-ge-xing-81,https://www.zhihu.com/question/62646673/answer/211952486,0,62646673,question,美国恨不得中印战争立刻爆发好减轻中国对他的压力,2017-08-10,211952486
80,li-jian-qing-21-68,https://www.zhihu.com/question/62646673/answer/210924490,0,62646673,question,打什么打，世界和平不好迈？两国自己调，不需要别国干预。,2017-08-08,210924490
81,,https://www.zhihu.com/question/62646673/answer/206639642,0,62646673,question,个人觉得，古往还从未出现哪个国家愚蠢到去调停他国关系。和事佬？不存在的。,2017-07-31,206639642
82,,https://www.zhihu.com/question/62646673/answer/205916629,0,62646673,question,谁敢？这次谁占上风，南亚次大陆就服谁。如果中国赢了，一票小弟围上来振臂高呼“大哥，牛！”反之“三哥，屌！”,2017-07-30,205916629
83,gu-yun-lian,https://www.zhihu.com/question/62646673/answer/205402722,0,62646673,question,在学校当一个瘦小子在挑衅一个说话蛮冲的虚胖子是你会劝架还是还是怎样，反正我是在旁边看看这虚胖小子是真有能耐还是打肿脸面充胖子。,2017-07-29,205402722
84,hu-zi-20-19-53,https://www.zhihu.com/question/62646673/answer/204949297,0,62646673,question,这世界上所有国家都巴不得你打100年，对欧美日，中印周边国家也一样希望打,2017-07-28,204949297
85,jian-42-34,https://www.zhihu.com/question/62646673/answer/203269683,0,62646673,question,谁敢来调停，来劝架就一起打。,2017-07-25,203269683
86,arthur-wang-87,https://www.zhihu.com/question/62646673/answer/203268541,0,62646673,question,调停，就没有不偏不倚的，就真的不偏不倚，当事方内心也觉得吃了亏。调停方要么得面儿大，要么得让点甜头出来，你们两个拥核国，打急了就地球毁灭，谁有那么大面儿，谁能找补吃亏方的损失？怎么调？再说你们也不听啊，不信你看三胖，都没小型化呢，脸比长白山都大。何况你们26亿人口，两金砖，还有旧仇，东边那位刚练成大挪移第三层，成天想找面瓜练手，西边昆仑派的也有两层功力。。。算了吧！看过劝架的吗？就怕给两个练家子劝架，本来就是嘴炮，围观的一多了，就拉不下脸了，必须得比划两下，当然最好的结果是，一个人出隔山打牛，另一个出凌波微步，眼花缭乱一大通。。。最后英雄识英雄，英雄惜英雄。。。一块吃咖喱喝啤酒去。两位带头大哥早看透了你们！才懒得趟浑水呢。,2017-07-25,203268541
87,wu-zhi-13-85,https://www.zhihu.com/question/62646673/answer/202910928,0,62646673,question,小国和小国打仗  调停后仗停了，大国和小国打仗，调停一下，小国没了，大国和大国打仗，调停一下，联合国没了。,2017-07-24,202910928
88,yin-pei-hao,https://www.zhihu.com/question/62646673/answer/202351524,0,62646673,question,你让谁调停，老美撺掇印度还差不多。指望别国，别扯了，,2017-07-23,202351524
89,you-fu-60,https://www.zhihu.com/question/62646673/answer/202266504,0,62646673,question,有资格调停的都憋着坏想事情大一点，好赚三哥一笔，缓解一下经济问题，莫迪真是没挑准时候。,2017-07-23,202266504
90,she-shou-yan-yu,https://www.zhihu.com/question/62646673/answer/202187259,0,62646673,question,说明其余国家都希望中印打起来,2017-07-22,202187259
91,hu-ze-hua-75,https://www.zhihu.com/question/62646673/answer/202179789,0,62646673,question,国家不会接受第三国参与调停吧，南海和钓鱼岛都是这样的政策。这个地区是和不丹接壤，也没有过争议。印度对于我们来说就是第三国家，我们要求的就是先撤出去，不然一切免谈。,2017-07-22,202179789
